,region,landclass,metric_id,1975,1990,2005,2010,2015,weight,Category,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100
0,Argentina,Forest,212,0.139099,0.188961,0.251838,0.271042,0.300766,0.02936235975197954,C1,0.626253465599183,0.6265811829599992,0.6392976968119441,0.6447941355652635,0.6490067806138976,0.6540912017282313,0.6600601464719595,0.4991952538402789,0.6621661303189201,0.5054155981226266,0.6644158169310315,0.5102431035145959,0.6671996752948328,0.5133102604479701,0.6673779993985494,0.5141784186046006,0.6694389730367238
1,Argentina,Forest,210,0.000562001,0.000746601,0.000834002,0.000727201,0.000783239,9.313313651036839e-05,C1,0.0019863849497930046,0.001987424421618822,0.002027759354863734,0.0020451932595314014,0.002058555157202372,0.002074682201817222,0.0020936148267947834,0.001583374773483604,0.00210029470139493,0.001603104801249861,0.0021074303802750033,0.001618416946543105,0.002116260374294948,0.0016281455224405313,0.002116825992427646,0.0016308991939028054,0.002123363101188989
2,Argentina,Forest,215,0.190912,0.277403,0.369599,0.322951,0.356222,0.03867762629442878,C1,0.824933612714936,0.8253652990548253,0.8421161520069723,0.849356346795362,0.8549054617942394,0.8616029255350564,0.8694655297712315,0.6575659326796833,0.8722396411472545,0.6657596934539383,0.875203045274096,0.6721187344527578,0.8788700881943936,0.6761589529725727,0.8791049859717213,0.6773025360166551,0.8818198075614475
3,Argentina,Forest,203,0.174431,0.241393,0.348284,0.366879,0.39705,0.038956792886670345,C1,0.8308878019336349,0.8313226040904956,0.8481943610117796,0.8554868139323217,0.8610759812216991,0.867821785781442,0.8757411405641489,0.6623120988275986,0.8785352748654012,0.6705650003633774,0.8815200681908774,0.6769699395202704,0.8852135790197242,0.6810393194479624,0.885450172237499,0.6821911566227127,0.888184588811829
4,Argentina,Forest,213,0.578559,0.800762,1.09481,1.14464,1.25522,0.12426077242795516,C1,2.6502890104325485,2.651675902110773,2.7054918708265348,2.7287526622227154,2.7465804707547865,2.7680976138029885,2.793358038738196,2.1125818346524508,2.802270509730126,2.13890617615025,2.8117911272316856,2.159336058284153,2.823572346232405,2.172316189749001,2.824327009381331,2.175990213364397,2.833048998294908
5,Argentina,Forest,209,0.0023399,0.00299091,0.00271471,0.0020491,0.00214749,0.000312108505072741,C1,0.006656788984121309,0.006660272470340901,0.006795443218250552,0.006853867857721388,0.006898646355077774,0.006952691434783877,0.0070161385976332865,0.005306218087767727,0.0070385242463255,0.005372337513161336,0.007062437389932457,0.005423651695803504,0.0070920285358621275,0.005456254176441471,0.007093924039830456,0.005465482302066297,0.007115831250512378
6,Argentina,Forest,214,0.0275632,0.0406746,0.0529589,0.0441713,0.0488415,0.005461199647559067,C1,0.11647889456099755,0.1165398477660705,0.11890503304249364,0.11992733334928128,0.12071085673940463,0.12165652456147977,0.1227667077758432,0.09284692944857391,0.12315840647921499,0.0940038712710091,0.12357683292167258,0.09490175451227124,0.1240946116848124,0.09547222488675886,0.1241277787579153,0.09563369641217656,0.1245111058679126
7,Argentina,Forest,205,0.0400095,0.0550257,0.075663,0.0813662,0.090326,0.00872912887527214,C1,0.18617874230740358,0.1862761693228544,0.1900566586702859,0.19169069362653735,0.19294306986080187,0.19445461619216176,0.19622912234076478,0.14840563706403773,0.1968552097725871,0.1502548817210689,0.1975240185649312,0.15169004963906058,0.1983516311489807,0.15260188398678542,0.19840464507892558,0.15285997851656294,0.1990173514365933
8,Argentina,ProtectedUnmanagedForest,212,5.00345,4.92804,4.69762,4.58327,4.58327,0.02934977097493911,C1,0.028702281911883745,0.03304633686394642,0.041653557309100336,0.05203879939736036,0.09411751862418546,0.07483115075456516,0.060593769936696996,0.05445431250672583,0.0495247792782208,0.05473208243730409,0.05275278781341769,0.05385354546050795,0.04791519095114951,0.05202378848507796,0.04905227252292436,0.049665036315106055,0.044595405107096794
9,Argentina,ProtectedUnmanagedForest,210,0.0202167,0.0194701,0.0155574,0.0122965,0.0122965,9.847192807426605e-05,C1,9.629952623506588e-05,0.00011087434070824975,0.00013975257602116798,0.00017459628273432072,0.00031577532691491177,0.0002510672979734687,0.0002032992134776762,0.0001827006128625178,0.00016616145002095636,0.00018363256359727657,0.00017699179771165702,0.00018068496887623013,0.00016076109217462496,0.000174545919360928,0.00016457613437192162,0.0001666320288496589,0.00014962282083558586
10,Argentina,ProtectedUnmanagedForest,215,6.86721,7.2346,6.89427,5.46104,5.46104,0.03936814862974798,C1,0.038499642851891475,0.04432651629341245,0.05587176256000714,0.06980194806079479,0.1262439991447904,0.1003743391236773,0.08127710921293113,0.07304198285315494,0.06642978145026238,0.073414567972174,0.07075965236817301,0.07223614738726475,0.06427076928805653,0.06978181325884672,0.06579598719725258,0.06661791443021585,0.059817793398084636
11,Argentina,ProtectedUnmanagedForest,203,6.27436,6.29546,6.49668,6.20386,6.20386,0.03882058899903335,C1,0.03796416300444197,0.04370999223177175,0.05509465917212734,0.06883109395071735,0.12448810967684053,0.0989782629052936,0.08014665056920013,0.07202606408252939,0.06550582978208885,0.07239346702821083,0.06977547783955586,0.07123143673755616,0.06337684666476809,0.06881123919761849,0.06488085078098207,0.06569134607752414,0.05898580586493279
